index,name,family,bank,technical,residual,peak,rms,crest075_db,safety_hit_pct,dc,w0_30_db,w30_80_db,w80_180_db,w180_400_db,w400_750_db,low80_180_db,low180_400_rel_db,low400_750_rel_db,near_peak90_075_pct,tail_rms_db,tail_mean,decay_drop_db
107,Hammer Hall,HARD,CORE,1,1,0.922571,0.0790774,12.1638,0.00833333,-2.0383e-08,-8.05773,-7.96757,-10.6534,-14.3119,-15.7297,-19.2721,-2.10983,-6.78829,0.269444,-158.948,1.64174e-11,85.1806
108,Main Room Block,HARD,CORE,1,1,0.922315,0.083576,12.0927,0,7.71319e-09,-8.1058,-7.65132,-10.3774,-14.5611,-15.7498,-19.5952,-1.55695,-5.56128,0.483333,-133.619,-5.77358e-10,72.3167
109,Guillotine,HARD,CORE,1,1,0.92227,0.0834805,12.1227,0,-4.56204e-09,-7.88512,-8.00235,-10.8653,-14.3492,-15.4181,-19.0927,-2.17983,-6.08236,0.313889,-133.752,1.2615e-10,72.2737
110,Hard Clean / TIGHT,HARD,TIGHT,1,1,0.922571,0.0728681,12.458,0.00208333,2.06069e-09,-8.19938,-7.75791,-10.4645,-14.2189,-17.6501,-19.7766,-2.34659,-8.17349,0.233333,-211.082,-1.87789e-13,111.942
111,Peak Control / TIGHT,HARD,TIGHT,1,1,0.922571,0.0730221,12.3999,0.00625,-7.24547e-09,-8.22288,-7.81719,-10.8939,-13.3556,-17.9177,-20.5187,-2.61742,-8.50607,0.236111,-231.271,9.52278e-16,123.15
112,Flat Top / TIGHT,HARD,TIGHT,1,1,0.922571,0.0749595,12.3858,0.00625,-1.0235e-08,-8.04218,-7.85618,-10.6769,-14.5149,-16.6226,-19.2788,-2.27351,-7.6015,0.397222,-178.941,2.95063e-13,95.2284
113,Redline / TIGHT,HARD,TIGHT,1,1,0.922571,0.0775965,11.9025,0.0104167,-4.50967e-08,-7.98604,-7.74266,-10.3147,-13.1002,-16.4435,-20.5265,-2.55144,-7.92919,0.338889,-229.041,-3.06396e-15,122.878
114,Block Maker / TIGHT,HARD,TIGHT,1,1,0.922571,0.0747872,12.3604,0.00833333,-1.77239e-08,-7.88637,-8.19482,-11.0196,-14.0594,-16.3744,-19.1958,-3.1695,-8.16053,0.202778,-181.26,1.21387e-12,96.2403
115,Crushed Rail / TIGHT,HARD,TIGHT,1,1,0.922571,0.077063,12.1435,0.00416667,-2.54649e-09,-7.9154,-7.74898,-10.4161,-14.2583,-16.2055,-19.2565,-2.15119,-6.79768,0.525,-193.607,-7.99674e-13,104.45
116,Clipped Concrete / TIGHT,HARD,TIGHT,1,1,0.922571,0.0708605,12.6734,0.0104167,-3.94975e-08,-7.87961,-8.02312,-11.0258,-14.2849,-17.9409,-19.0735,-3.14374,-9.62276,0.316667,-230.758,-7.53567e-15,123.212
117,Hammer Hall / TIGHT,HARD,TIGHT,1,1,0.922571,0.0724685,12.4991,0.0125,-3.09814e-08,-8.06719,-8.05089,-10.821,-14.0817,-17.2992,-19.5831,-2.9395,-9.18749,0.202778,-222.304,-7.78808e-14,118.731
118,Main Room Block / TIGHT,HARD,TIGHT,1,1,0.922571,0.0801983,11.973,0.00416667,-2.93944e-09,-8.1017,-7.67854,-10.3892,-14.2049,-15.505,-19.6489,-1.97895,-6.30134,0.402778,-168.037,6.76152e-12,90.5035
119,Guillotine / TIGHT,HARD,TIGHT,1,1,0.922571,0.0796938,12.004,0.00625,-6.11092e-09,-7.94284,-8.04161,-10.9659,-13.7442,-15.3216,-19.3057,-2.59034,-6.72221,0.219444,-170.319,-2.02285e-11,91.6918
120,Hard Clean / HEAVY,HARD,HEAVY,1,1,0.921637,0.0811803,12.1446,0,-8.72758e-10,-8.16736,-7.67076,-10.316,-14.5093,-16.0615,-19.6873,-1.37898,-5.37095,0.408333,-135.503,-8.82617e-10,72.3615
121,Peak Control / HEAVY,HARD,HEAVY,1,1,0.921384,0.0791446,12.3005,0,1.10972e-09,-8.08823,-7.7699,-10.7061,-14.4198,-16.3977,-19.7114,-1.9091,-5.78436,0.361111,-136.138,-3.79614e-10,72.3826
122,Flat Top / HEAVY,HARD,HEAVY,1,1,0.922571,0.0784895,12.4649,0.00416667,-1.00393e-08,-8.06349,-7.82961,-10.6137,-14.9906,-16.6287,-19.2953,-1.86421,-6.48488,0.469444,-135.341,-8.91881e-10,72.321
123,Redline / HEAVY,HARD,HEAVY,1,1,0.922571,0.0880348,11.7112,0.00625,-1.13274e-08,-8.06615,-7.5739,-10.1911,-13.9011,-14.9901,-19.831,-1.93873,-5.39714,0.544444,-133.027,-8.65039e-10,72.4813
124,Block Maker / HEAVY,HARD,HEAVY,1,1,0.922571,0.0779308,12.4875,0.00416667,-4.33678e-09,-7.8557,-8.07399,-10.9033,-14.884,-16.3952,-18.8265,-2.40602,-6.91386,0.330556,-136.094,2.42883e-11,72.361
125,Crushed Rail / HEAVY,HARD,HEAVY,1,1,0.92153,0.0796378,12.4971,0,-1.69819e-09,-7.79078,-7.89937,-10.5649,-14.971,-17.0165,-19.0571,-1.51406,-5.99576,0.527778,-133.518,-4.00199e-10,72.3179
126,Clipped Concrete / HEAVY,HARD,HEAVY,1,1,0.922571,0.078707,12.5456,0.00208333,-5.10282e-09,-7.87281,-7.95963,-10.8436,-14.8931,-16.8296,-19.0291,-1.78412,-6.51987,0.444444,-134.686,2.36787e-09,72.5292
127,Hammer Hall / HEAVY,HARD,HEAVY,1,1,0.922571,0.0812712,12.2623,0.00416667,8.84129e-09,-8.06687,-7.92392,-10.6495,-14.6299,-15.9061,-19.2802,-1.87459,-6.40453,0.386111,-134.619,-6.66399e-10,72.2869
128,Main Room Block / HEAVY,HARD,HEAVY,1,1,0.921722,0.0809468,12.3217,0,-1.50432e-09,-8.06396,-7.72592,-10.594,-14.7453,-16.3516,-19.5633,-1.57429,-5.87655,0.488889,-134.2,1.32959e-09,72.3463
129,Guillotine / HEAVY,HARD,HEAVY,1,1,0.920661,0.0804083,12.4046,0,4.69728e-09,-7.84097,-7.97771,-10.8696,-14.6545,-16.4495,-19.1272,-1.97433,-6.08629,0.436111,-133.863,-1.67161e-11,72.2545
130,Hard Clean / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0849869,11.7282,0.00208333,3.42565e-09,-8.27007,-7.75032,-10.383,-13.6676,-14.8691,-20.029,-2.20236,-5.56907,0.261111,-135.707,1.67018e-10,72.274
131,Peak Control / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0878012,11.4575,0.00208333,-9.10708e-09,-8.32686,-7.80321,-10.4886,-12.7154,-14.568,-20.8672,-2.1031,-4.72431,0.238889,-135.358,5.16855e-10,72.4564
132,Flat Top / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0817098,12.1152,0.00416667,-8.66876e-09,-8.15939,-7.75998,-10.7355,-14.2825,-15.6107,-19.7965,-2.16324,-6.19097,0.436111,-135.344,1.08184e-09,72.327
133,Redline / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.096427,10.8771,0.00833333,-1.84127e-08,-8.04067,-7.73667,-10.0905,-12.3956,-13.2487,-20.6534,-2.72062,-4.99048,0.447222,-132.848,1.37115e-09,72.3503
134,Block Maker / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0833318,11.8978,0.00625,-8.87562e-09,-7.974,-8.0678,-11.0127,-13.6463,-14.9371,-19.6544,-2.83648,-6.24661,0.236111,-135.835,-9.36186e-10,72.315
135,Crushed Rail / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0858221,11.9219,0.00208333,-3.92244e-09,-7.93539,-7.79429,-10.4197,-13.98,-15.4427,-19.4577,-2.22319,-5.60221,0.541667,-132.975,-8.13613e-10,72.3877
136,Clipped Concrete / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0823722,12.0643,0.00625,-1.58849e-08,-8.01362,-8.03127,-11.0352,-13.8964,-15.3423,-19.6867,-2.45644,-6.32721,0.330556,-135.305,2.83245e-10,72.283
137,Hammer Hall / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0859032,11.7278,0.0125,-2.75433e-08,-8.251,-7.95913,-10.7996,-13.5499,-14.5195,-20.0555,-2.52546,-6.15203,0.213889,-135.021,1.68665e-09,72.4624
138,Main Room Block / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0875901,11.6922,0.00208333,2.37436e-10,-8.16643,-7.67075,-10.3938,-13.5851,-14.894,-20.0903,-2.26049,-5.41017,0.427778,-133.577,5.57228e-10,72.4344
139,Guillotine / SUSTAIN,HARD,SUSTAIN,1,1,0.922571,0.0895486,11.4656,0.00416667,-7.13904e-10,-8.07668,-8.06393,-10.8217,-12.7087,-14.3001,-19.8991,-2.61533,-5.34652,0.288889,-133.783,2.65976e-09,72.4095
140,Hard Clean / MUTANT,HARD,MUTANT,1,1,0.922571,0.0735845,12.4142,0.00416667,-6.8026e-09,-8.27359,-7.84883,-10.738,-14.0029,-17.1448,-19.9252,-2.42872,-8.00086,0.233333,-194.856,-9.33719e-13,103.019
141,Peak Control / MUTANT,HARD,MUTANT,1,1,0.922571,0.072098,12.5116,0.00416667,-1.53268e-09,-8.2439,-7.90031,-10.9024,-13.5257,-18.1936,-20.3536,-2.83803,-8.76519,0.233333,-229.272,-1.05819e-14,121.548
142,Flat Top / MUTANT,HARD,MUTANT,1,1,0.922571,0.0758937,12.3544,0.00416667,-8.98621e-09,-8.09081,-7.99184,-10.744,-14.4188,-16.3307,-19.4671,-2.404,-7.25399,0.322222,-165.905,-3.29216e-11,88.2263
143,Redline / MUTANT,HARD,MUTANT,1,1,0.922571,0.0767787,11.9977,0.0104167,-3.38415e-08,-8.11331,-7.70005,-10.4186,-13.2449,-16.5909,-20.3208,-2.793,-8.19933,0.330556,-224.809,-4.81738e-14,120.551
144,Block Maker / MUTANT,HARD,MUTANT,1,1,0.922571,0.0760647,12.2971,0.00833333,-2.8857e-08,-7.92213,-8.22042,-11.0318,-14.0895,-16.0078,-19.1985,-3.04018,-7.7935,0.233333,-167.803,4.05379e-11,88.9912
145,Crushed Rail / MUTANT,HARD,MUTANT,1,1,0.922571,0.0788608,12.0388,0.00625,-6.32273e-09,-7.93718,-7.86317,-10.5021,-14.0106,-15.7691,-19.3643,-2.1609,-6.58416,0.488889,-178.421,3.87328e-13,96.154
146,Clipped Concrete / MUTANT,HARD,MUTANT,1,1,0.922571,0.0697344,12.8022,0.0104167,-4.17325e-08,-7.96691,-8.17206,-11.2436,-14.1163,-18.4167,-19.504,-3.48366,-9.84914,0.230556,-229.415,2.68104e-15,121.718
147,Hammer Hall / MUTANT,HARD,MUTANT,1,1,0.922571,0.0727603,12.4931,0.0145833,-4.35071e-08,-8.17974,-8.0823,-10.9058,-14.0437,-17.0976,-19.8111,-3.03157,-8.85958,0.208333,-205.839,2.43375e-13,109.341
148,Main Room Block / MUTANT,HARD,MUTANT,1,1,0.922571,0.0817575,11.9281,0.00625,-1.66181e-08,-8.16258,-7.69986,-10.7079,-13.9453,-15.2233,-19.7611,-2.1365,-6.2734,0.347222,-155.195,-8.24828e-11,83.4234
149,Guillotine / MUTANT,HARD,MUTANT,1,1,0.922571,0.080609,12.009,0.00625,-2.45048e-09,-7.98914,-8.09371,-10.9907,-13.9328,-15.0999,-19.1383,-2.81603,-6.81198,0.230556,-157.783,1.09928e-10,84.6955
150,Industrial Clean,INDUSTRIAL,CORE,1,1,0.915951,0.079398,12.1665,0,3.41767e-10,-8.61483,-9.80402,-8.79199,-13.9835,-17.0826,-20.1577,-1.81044,-6.36195,0.375,-104.969,4.13779e-08,52.4527
151,Reactor Core,INDUSTRIAL,CORE,1,1,0.915512,0.0761259,12.4838,0,4.53647e-09,-8.6652,-9.44709,-8.96979,-14.5653,-18.151,-19.9661,-2.09521,-7.30361,0.319444,-102.53,7.05166e-08,50.6032
152,Black Foundry,INDUSTRIAL,CORE,1,1,0.9153,0.0790819,12.2015,0,2.37982e-09,-8.70707,-10.0078,-8.95242,-13.6374,-17.2666,-20.7888,-0.936187,-5.48435,0.3,-102.034,-2.64358e-08,50.6742
153,Steel Chamber,INDUSTRIAL,CORE,1,1,0.915613,0.0773177,12.3644,0,1.76966e-09,-8.50235,-9.61541,-8.80251,-14.2747,-18.1291,-20.0662,-1.38434,-6.41227,0.3,-102.281,8.19028e-08,50.707
154,Container Impact,INDUSTRIAL,CORE,1,1,0.915989,0.0839845,11.839,0,9.28498e-10,-8.37719,-9.57957,-8.69658,-13.4774,-16.4325,-20.4995,-1.56399,-5.85004,0.422222,-101.444,7.57258e-08,51.4961
155,Factory Floor,INDUSTRIAL,CORE,1,1,0.915884,0.0856627,11.629,0,-1.95815e-09,-8.28955,-9.55576,-8.3624,-12.9922,-16.6194,-20.4993,-0.448311,-4.56125,0.436111,-102.1,-2.77697e-08,52.0534
156,Rust Press,INDUSTRIAL,CORE,1,1,0.917714,0.0826027,11.9592,0,2.57897e-09,-8.31092,-8.8118,-8.27239,-13.9464,-18.0542,-19.2569,-1.71684,-6.87976,0.583333,-99.3735,-6.25931e-08,50.6143
157,Broken Piston,INDUSTRIAL,CORE,1,1,0.92019,0.0836856,11.9019,0,8.47023e-09,-8.75175,-10.3238,-8.89761,-13.0094,-16.1704,-21.6142,-0.490267,-4.54221,0.35,-100.62,6.51745e-08,50.7634
158,Machine Teeth,INDUSTRIAL,CORE,1,1,0.919251,0.0833416,11.9198,0,1.22414e-10,-8.36008,-9.66666,-8.55678,-13.3863,-17.0345,-20.6113,-0.991124,-5.65341,0.416667,-100.084,4.38218e-09,50.6141
159,Underground Unit,INDUSTRIAL,CORE,1,1,0.917574,0.0875393,11.4873,0,1.33587e-09,-8.19614,-9.39869,-8.20612,-12.8299,-16.4277,-19.9647,-0.535221,-4.46147,0.497222,-99.4854,-4.75074e-08,50.6668
160,Industrial Clean / TIGHT,INDUSTRIAL,TIGHT,1,1,0.915731,0.070076,12.8605,0,3.2251e-09,-8.87759,-10.1677,-9.36971,-14.6225,-18.7164,-20.4924,-2.43732,-8.05843,0.316667,-140.175,3.80197e-10,70.38
161,Reactor Core / TIGHT,INDUSTRIAL,TIGHT,1,1,0.913433,0.0700602,12.9458,0,-1.38693e-09,-9.05359,-9.9317,-9.46031,-15.0377,-18.6946,-20.2891,-2.90982,-8.1442,0.286111,-122.262,-4.78822e-09,60.5319
162,Black Foundry / TIGHT,INDUSTRIAL,TIGHT,1,1,0.911974,0.0719091,12.7632,0,-2.46688e-09,-9.00267,-10.477,-9.48589,-14.3339,-18.1221,-21.0664,-1.62798,-6.75384,0.236111,-115.788,-3.62297e-09,57.0401
163,Steel Chamber / TIGHT,INDUSTRIAL,TIGHT,1,1,0.911131,0.0729138,12.65,0,-1.24241e-09,-8.73117,-10.0302,-9.10062,-14.733,-18.3296,-20.2618,-1.976,-7.18853,0.277778,-114.434,-5.11893e-09,56.5502
164,Container Impact / TIGHT,INDUSTRIAL,TIGHT,1,1,0.915959,0.0743233,12.4239,0,1.18135e-09,-8.55347,-9.91763,-9.1535,-14.0552,-17.7109,-20.839,-2.09205,-7.31731,0.344444,-137.729,1.31779e-11,70.0598
165,Factory Floor / TIGHT,INDUSTRIAL,TIGHT,1,1,0.91598,0.0758599,12.2078,0,1.77524e-09,-8.4722,-9.73437,-8.84362,-13.5941,-17.9577,-20.7462,-0.825468,-6.35016,0.366667,-138.531,1.24569e-09,70.343
166,Rust Press / TIGHT,INDUSTRIAL,TIGHT,1,1,0.91664,0.0763315,12.1874,0,-6.47057e-10,-8.41478,-8.96454,-8.46861,-14.363,-18.3395,-19.1745,-2.40232,-8.0082,0.458333,-137.672,-4.58586e-10,70.3181
167,Broken Piston / TIGHT,INDUSTRIAL,TIGHT,1,1,0.91931,0.0721078,12.6984,0,8.43062e-10,-9.0813,-10.9759,-9.35717,-13.9857,-17.6813,-21.7819,-1.50577,-6.63955,0.294444,-137.527,-2.53466e-10,69.2527
168,Machine Teeth / TIGHT,INDUSTRIAL,TIGHT,1,1,0.917154,0.0747847,12.3648,0,3.85234e-09,-8.48288,-9.87861,-8.93247,-14.0307,-17.8671,-20.7007,-1.84948,-7.44863,0.355556,-136.329,-1.34717e-10,68.9066
169,Underground Unit / TIGHT,INDUSTRIAL,TIGHT,1,1,0.916399,0.078439,11.9353,0,7.75316e-09,-8.29655,-9.68726,-8.56161,-13.2042,-17.6044,-20.1517,-1.06765,-6.25335,0.444444,-138.074,-1.16472e-09,70.3864
170,Industrial Clean / HEAVY,INDUSTRIAL,HEAVY,1,1,0.915253,0.0742254,12.6291,0,9.036e-09,-8.94742,-9.67683,-9.02139,-14.5419,-18.6028,-19.9268,-2.44557,-7.32328,0.308333,-103.468,5.5953e-08,50.6758
171,Reactor Core / HEAVY,INDUSTRIAL,HEAVY,1,1,0.915316,0.0736456,12.7005,0,1.00376e-09,-8.77597,-9.66542,-9.00104,-14.7911,-18.9306,-19.9719,-2.38869,-7.69541,0.294444,-103.394,7.2488e-08,50.7124
172,Black Foundry / HEAVY,INDUSTRIAL,HEAVY,1,1,0.914821,0.0758678,12.4916,0,3.90695e-09,-8.72894,-9.80771,-8.93517,-14.4424,-18.0929,-20.3237,-1.72111,-6.72292,0.294444,-102.705,8.56626e-09,50.6077
173,Steel Chamber / HEAVY,INDUSTRIAL,HEAVY,1,1,0.915063,0.0723605,12.7974,0,5.47377e-09,-8.85877,-9.53976,-8.96946,-14.9934,-19.5619,-19.7259,-2.22897,-7.85871,0.266667,-103.991,7.64741e-08,50.7969
174,Container Impact / HEAVY,INDUSTRIAL,HEAVY,1,1,0.915522,0.0780639,12.3221,0,6.73554e-10,-8.59772,-9.49916,-8.85296,-14.2308,-17.8466,-20.319,-2.18248,-6.74843,0.344444,-101.581,7.2021e-09,50.5905
175,Factory Floor / HEAVY,INDUSTRIAL,HEAVY,1,1,0.915273,0.0806147,12.0874,0,-8.67232e-09,-8.44612,-9.58922,-8.59017,-13.757,-17.682,-20.292,-1.16094,-5.93442,0.355556,-100.914,1.02843e-08,50.7927
176,Rust Press / HEAVY,INDUSTRIAL,HEAVY,1,1,0.917332,0.0794353,12.2128,0,-1.71089e-09,-8.47426,-9.01106,-8.45127,-14.3039,-18.5169,-19.4144,-1.98769,-7.40625,0.433333,-100.537,-1.92646e-08,50.5189
177,Broken Piston / HEAVY,INDUSTRIAL,HEAVY,1,1,0.913735,0.0754355,12.5109,0,-5.02231e-09,-8.79198,-10.0046,-9.11272,-14.1296,-18.1162,-20.8356,-1.65912,-6.26644,0.272222,-103.083,-1.13454e-08,50.6661
178,Machine Teeth / HEAVY,INDUSTRIAL,HEAVY,1,1,0.914947,0.0759634,12.4864,0,2.68993e-09,-8.78606,-9.37472,-8.83157,-14.4718,-18.6909,-20.0374,-2.03925,-7.44382,0.291667,-102.47,-1.67904e-08,50.8195
179,Underground Unit / HEAVY,INDUSTRIAL,HEAVY,1,1,0.915211,0.0820922,11.9544,0,-3.46031e-09,-8.57054,-9.13708,-8.44931,-13.7011,-17.5775,-19.7547,-1.33977,-6.00842,0.397222,-100.552,-5.14673e-08,50.7376
180,Industrial Clean / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.915513,0.0810071,12.0944,0,-3.15278e-09,-8.99362,-10.3412,-9.21825,-13.4483,-16.1522,-20.9393,-1.94415,-5.52138,0.341667,-101.451,-2.92376e-08,50.6561
181,Reactor Core / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.915276,0.0764265,12.518,0,3.81883e-09,-9.00106,-10.0801,-9.41734,-14.2135,-17.1622,-20.8385,-2.53484,-6.32246,0.308333,-102.406,-2.20249e-09,50.7066
182,Black Foundry / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.919706,0.0786498,12.348,0,2.14802e-09,-9.141,-10.8168,-9.30371,-13.6667,-16.4366,-21.5528,-1.35505,-5.45905,0.263889,-102.172,-3.99925e-08,50.7296
183,Steel Chamber / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.916529,0.0778093,12.3623,0,-3.02206e-09,-8.77519,-10.1829,-9.07986,-13.9894,-17.2065,-20.6456,-1.70398,-6.11974,0.266667,-102.245,-2.06013e-08,50.5746
184,Container Impact / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.920159,0.0858599,11.7704,0,2.94777e-09,-8.68271,-10.0414,-9.01871,-13.0782,-15.5011,-21.3868,-1.65445,-4.94827,0.358333,-99.7531,1.76906e-08,50.6436
185,Factory Floor / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.92083,0.087299,11.6079,0,-4.96068e-09,-8.56918,-10.102,-8.64894,-12.7375,-15.6637,-21.2273,-0.357444,-4.53602,0.386111,-99.6177,9.0149e-09,50.6212
186,Rust Press / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.915312,0.0848311,11.7854,0,4.73596e-09,-8.48843,-9.0905,-8.43962,-13.5321,-16.8898,-19.7558,-1.96054,-6.30512,0.441667,-99.4071,-1.4697e-08,50.7296
187,Broken Piston / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.922257,0.0829801,12.011,0,-7.77631e-09,-9.1228,-10.9953,-9.19871,-13.0535,-15.6255,-21.9595,-1.22961,-4.48673,0.305556,-100.952,-6.35071e-08,50.6871
188,Machine Teeth / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.920788,0.0830879,11.9725,0,-9.40206e-10,-8.64745,-9.88287,-8.80729,-13.4713,-16.3607,-20.7998,-1.66345,-5.79,0.338889,-100.592,3.11946e-09,50.7281
189,Underground Unit / SUSTAIN,INDUSTRIAL,SUSTAIN,1,1,0.921229,0.0881265,11.5242,0,-4.60813e-09,-8.46291,-9.91338,-8.39311,-12.7695,-15.7416,-20.3855,-0.800305,-4.92578,0.438889,-99.5961,1.12306e-07,50.7606
190,Industrial Clean / MUTANT,INDUSTRIAL,MUTANT,1,1,0.915978,0.0719549,12.6852,0,-5.71443e-09,-8.9558,-9.95511,-9.30478,-14.377,-18.2181,-20.3448,-2.4118,-7.76205,0.313889,-133.981,-1.33563e-09,67.3431
191,Reactor Core / MUTANT,INDUSTRIAL,MUTANT,1,1,0.914931,0.0742789,12.6884,0,-2.23635e-09,-9.02855,-9.85679,-9.32493,-14.7627,-17.7641,-20.0933,-2.74099,-7.39539,0.297222,-103.202,-7.04887e-08,50.6856
192,Black Foundry / MUTANT,INDUSTRIAL,MUTANT,1,1,0.917911,0.0750744,12.6237,0,8.97775e-10,-9.04255,-10.7002,-9.40669,-14.0949,-17.3055,-20.9713,-1.6454,-6.26403,0.275,-103.395,1.42696e-08,50.6745
193,Steel Chamber / MUTANT,INDUSTRIAL,MUTANT,1,1,0.91521,0.07596,12.4955,0,-2.02489e-09,-8.72649,-10.0773,-9.06202,-14.4077,-17.6266,-20.166,-1.95145,-6.79963,0.277778,-103.039,3.81243e-08,50.6875
194,Container Impact / MUTANT,INDUSTRIAL,MUTANT,1,1,0.918457,0.0766058,12.2698,0,2.30978e-09,-8.52479,-10.0732,-9.0085,-13.8763,-17.11,-20.6907,-1.9917,-6.91963,0.369444,-129.649,-2.63368e-09,66.0968
195,Factory Floor / MUTANT,INDUSTRIAL,MUTANT,1,1,0.919326,0.0778311,12.0837,0,-3.06268e-09,-8.46197,-9.93248,-8.72821,-13.4058,-17.3564,-20.5763,-0.98387,-6.23671,0.386111,-131.527,3.06997e-09,66.8538
196,Rust Press / MUTANT,INDUSTRIAL,MUTANT,1,1,0.915953,0.078918,12.0363,0,-3.48977e-09,-8.36715,-8.90772,-8.46348,-14.2218,-17.6551,-19.0988,-2.46959,-7.58137,0.438889,-122.79,-2.16288e-09,62.534
197,Broken Piston / MUTANT,INDUSTRIAL,MUTANT,1,1,0.920841,0.0776624,12.3009,0,-4.04708e-09,-9.03722,-10.9262,-9.24339,-13.4576,-16.5034,-21.6669,-1.20211,-5.55559,0.311111,-116.585,-5.19651e-09,58.6828
198,Machine Teeth / MUTANT,INDUSTRIAL,MUTANT,1,1,0.919539,0.0803504,12.0801,0,7.43892e-09,-8.49681,-9.93747,-8.87323,-13.6031,-16.7423,-20.6028,-1.64475,-6.28564,0.358333,-108.958,-7.57137e-09,54.9324
199,Underground Unit / MUTANT,INDUSTRIAL,MUTANT,1,1,0.919926,0.0820977,11.7738,0,-2.50087e-09,-8.32891,-9.83268,-8.49076,-12.9883,-16.7648,-20.1248,-0.935024,-5.51643,0.444444,-117.391,-4.13476e-09,59.4291
200,Rave Foundation,RAVE,CORE,1,1,0.918313,0.0847434,11.0026,0,-8.16749e-10,-7.33208,-5.14876,-7.68408,-13.647,-20.9081,-14.6685,-3.91294,-12.5573,0.591667,-300,0,0
201,Saw Pressure,RAVE,CORE,1,1,0.919667,0.0888968,10.6376,0,-6.10958e-09,-7.13241,-5.08502,-7.69939,-12.8375,-18.425,-14.9128,-3.71166,-10.692,0.661111,-300,0,0
202,Warehouse Rave,RAVE,CORE,1,1,0.922571,0.0931299,10.2206,0.0270833,-5.32537e-08,-6.34448,-4.62703,-7.13755,-12.2555,-19.3503,-14.3259,-3.07328,-10.9071,1.28611,-300,0,0
203,Red Strobe,RAVE,CORE,1,1,0.921519,0.0869946,10.8072,0,9.17689e-09,-7.31656,-5.20003,-7.39594,-13.1954,-20.0402,-14.9895,-3.46336,-11.7972,0.586111,-300,0,0
204,Rave Saw,RAVE,CORE,1,1,0.920654,0.0878754,10.7491,0,6.20666e-09,-7.30869,-5.11831,-7.71657,-12.9655,-18.903,-14.8894,-3.53537,-10.5821,0.536111,-300,0,0
205,Overdrive 1999,RAVE,CORE,1,1,0.914429,0.084472,11.0429,0,7.05114e-09,-8.45977,-6.07702,-7.68971,-13.0931,-18.5432,-15.9307,-3.4711,-10.4888,0.205556,-300,0,0
206,Neon Tunnel,RAVE,CORE,1,1,0.922571,0.0894965,10.5636,0.0104167,-6.15624e-09,-6.72535,-4.94477,-7.27015,-12.7258,-20.4137,-15.1232,-3.15661,-12.1307,0.830556,-300,0,0
207,Acid Hammer,RAVE,CORE,1,1,0.922571,0.09388,10.149,0.0395833,-1.25677e-07,-6.05801,-4.60559,-7.12439,-12.0969,-19.454,-14.5123,-2.87518,-10.9222,1.34444,-300,0,0
208,Alarm State,RAVE,CORE,1,1,0.922277,0.0912564,10.4018,0,-2.72368e-09,-7.5797,-5.36014,-7.05691,-12.1504,-18.2271,-15.6831,-3.22865,-10.4261,0.725,-300,0,0
209,Belgian Basement,RAVE,CORE,1,1,0.922571,0.0939181,10.1604,0.0104167,-8.18878e-09,-6.90625,-5.13255,-6.87019,-12.0775,-17.7506,-15.5027,-2.74409,-9.90618,0.952778,-300,0,0
210,Rave Foundation / TIGHT,RAVE,TIGHT,1,1,0.915565,0.0803101,11.438,0,4.43588e-11,-7.85986,-5.35067,-8.02283,-14.1066,-24.1676,-15.3518,-4.34989,-15.9965,0.352778,-300,0,0
211,Saw Pressure / TIGHT,RAVE,TIGHT,1,1,0.917996,0.0825464,11.2225,0,3.04523e-09,-7.73835,-5.40289,-8.04868,-13.3363,-21.7115,-15.6671,-4.43385,-14.4044,0.430556,-300,0,0
212,Warehouse Rave / TIGHT,RAVE,TIGHT,1,1,0.922571,0.0889651,10.6152,0.0166667,-3.17559e-08,-6.64213,-4.79669,-7.25226,-12.7981,-22.5249,-14.7332,-3.57979,-14.1574,0.955556,-300,0,0
213,Red Strobe / TIGHT,RAVE,TIGHT,1,1,0.919747,0.0819847,11.2983,0,-7.12712e-09,-7.79293,-5.60141,-7.60815,-13.6458,-23.8301,-15.6665,-4.0228,-15.4182,0.461111,-300,0,0
214,Rave Saw / TIGHT,RAVE,TIGHT,1,1,0.917164,0.0814439,11.3314,0,-5.55499e-11,-7.86801,-5.42525,-8.07628,-13.6668,-22.0881,-15.4943,-4.32704,-14.062,0.308333,-300,0,0
